"Pt-1","true","571.4000834257129","38.85996261427087","287.05954372673494","525666.4658560584","172470.41316674039","80994.73328916995"
"Pt-2","true","715.811344117623","213.29935550601925","217.39349341361083","595391.5970075345","263523.12195807206","84156.77367740641"
"Pt-3","true","513.0021964171204","198.00196991524433","217.7940902918731","501716.34787188494","253223.66716311718","98413.70157849307"
"Pt-6","true","867.0125420793361","31.919253177127388","276.2234365959081","670999.9031558027","179097.91677767635","67561.69141630389"
"Pt-7","true","935.2108952754879","234.2295220490659","351.51806838323483","702703.9099625327","251846.38405363506","127865.88614616521"
"Pt-8","true","935.2108952754878","232.62607484011713","405.5007910845101","702633.1680259746","250322.04709715932","162468.59894763073"
"Pt-10","true","509.7629025010803","244.91917010872436","362.207716442893","504182.4185074031","244953.65930773882","148700.67010877706"
"Pt-11","true","509.2284200980973","281.1282802977446","403.4810249309661","504050.1767769526","252491.43794341208","181628.8609909289"
"Pt-12","true","509.2284200980973","165.8783521612159","401.67081663562794","504090.6262945164","205267.71851933212","165833.18816410901"
"Pt-14","true","1106.8502559564915","372.7202309162094","222.01043501894821","784687.5846665015","334367.1284389093","98303.01232613585"
"Pt-17","true","718.4718868522751","242.59405545009426","355.6946559896686","604164.4126804614","244944.19539359678","144100.1804085282"
"Pt-18","true","776.9946603281343","213.3326687121647","378.5679935101629","639572.0470405201","227939.4592909869","149633.25703215704"
"Pt-19","true","839.6387558797582","287.10433386835336","382.68931558592766","660850.9436675403","259437.0350891751","158289.07938891102"
"Pt-20","true","601.2202737967684","288.546796594871","382.68931558592755","552292.5049432506","256070.88195043744","166824.68199071012"
"Pt-21","true","653.3549980551924","221.57531286369414","380.62865454804523","573691.6213252257","227458.58027116721","153600.50894566928"
"Pt-23","true","646.4883402511584","588.6012857510907","222.43882378261782","575568.6723815233","414728.5042039831","162492.57815658354"
"Pt-24","true","769.5129998227683","605.9426608984604","204.25735915888828","628557.2998183458","429391.34159464773","150296.74977642184"
"Pt-25","true","1150.4869621176706","201.7028363749862","365.0069895786869","806460.82170201","229605.6983009461","130248.6425289172"
"Pt-26","true","1045.917884758861","168.05378228386516","215.0840836799943","758726.8053506901","253891.81921590283","60372.55579726517"
"Pt-27","true","389.1563627312194","177.03002176488076","206.10784419897874","443130.53794937633","243561.97024038562","92329.63763336993"
"Pt-39","true","294.9652422689833","198.5574229445774","355.9024565858708","397489.33504661167","219836.9974168021","154312.23696087144"
"Pt-40","true","241.67440483911196","211.2053856216953","350.8354081384314","374566.65988789994","240128.48981517315","154291.59853347458"
"Pt-45","true","325.9131522536627","597.7178607192473","158.23297942845966","413427.98879441933","417820.1286872998","149932.91154108488"
"Pt-46","true","197.77912515879143","449.1154547643964","319.6325961956172","379721.1430569196","365103.9663864438","194728.92540262383"
"Pt-47","true","120.67323681793641","274.52403089764994","323.29304325027624","306977.7366576147","296201.79596862034","158477.26082739263"
"Pt-48","true","162.5140705515514","275.24053661327343","425.5133751721878","358354.26790992904","244585.18746746343","203131.62911211446"
"Pt-49","true","413.3631784476456","161.16905704024248","316.8232975288556","455994.9724675155","219330.19773557555","129508.15119850499"
"Pt-51","true","732.8605807191925","262.06885472207796","208.87087549176067","605899.8060476717","285350.04444200086","89498.25533951852"
"Pt-52","true","763.4151766954456","262.35758907720447","225.77664124566945","622311.6773081432","278256.7780497631","91584.51016076493"
"Pt-56","true","1021.5445054527372","379.9609490765142","136.36467126088974","742073.2578019431","362250.85211162025","64369.84442315118"
"Pt-57","true","1212.4783549148124","422.50773088808637","128.28765053641837","817108.6714146534","368563.92777615116","87998.78476753835"
"Pt-58","true","1249.022948006168","401.20869039325044","365.68265217426233","829769.9234444099","313224.8953775193","176053.38376282522"
"Pt-59","true","1174.4594010004075","631.8302417273517","248.4578901589848","818414.2695741553","433119.47344950883","173412.53402555673"
"Pt-60","true","1077.1312823374756","573.6656279992312","299.8459637474152","747375.4116416329","404862.381260736","173412.5340255567"
"Pt-61","true","1112.7070053967182","339.48705142282415","401.7290719979501","756090.215774619","286552.31303110754","173412.5340255567"
"Pt-62","true","1306.1523192396853","263.30352891254006","411.0718819265021","859611.5254755439","246939.56697208018","173412.53402555673"
"Pt-63","true","1328.8858950961148","469.20295599201927","354.47855116199935","859687.9136910844","333999.7122513311","192126.23963117716"
"Pt-64","true","549.6953571288032","583.200481345586","162.32429127430078","509921.4642469866","403489.6262552928","147127.08402243152"
"Pt-65","true","765.1116414323915","188.70754337555263","178.33251614694018","616575.4919754898","271178.66216744704","58176.36270138125"
"Pt-66","true","785.3950470781419","425.643468236085","15.250799922047008","632860.0270006725","399076.160728545","37528.283270015614"
"Pt-67","true","491.9621673497604","447.69118739379337","309.37693635417963","489103.12819893635","329705.413981833","176917.25903994296"
"Pt-68","true","636.6000452274457","582.2309977748082","304.4507903578342","548824.8239853985","380895.4389416578","183067.9984731002"
"Pt-69","true","751.5368282011477","622.072157321265","324.54432199610164","622633.6971832855","397958.7805949327","198940.87442963503"
"Pt-70","true","248.69636342581362","386.7766392016201","133.64117269747658","375957.028534201","360354.04918463365","115925.73317695789"
"Pt-71","true","371.32330778148025","241.13745671825018","246.95855910438695","425172.8645469317","260481.91366611663","115925.73317695789"
"Pt-72","true","125.36981151637156","356.45723244693363","424.6777629648568","349795.8508270378","298764.2136381267","229860.6641212908"
"Pt-74","true","297.17451123706996","286.0593528385507","401.86581728386227","401391.22489345924","252121.97959753426","196178.45204887935"
"Pt-75","true","120.65146736014867","261.44367753271945","422.6251154279453","307822.14678012335","252121.97959753426","202694.6881742912"
"Pt-76","true","371.76250065496424","362.3004842773662","386.60631434313837","445986.7158767466","279612.3507516155","193734.8635018499"
"Pt-77","true","863.6580949893687","20.518004114972427","305.28403045654704","666626.2827140974","172167.1541281863","73062.23952808717"
"Pt-78","true","877.345001544687","69.2778649716929","262.2220828456193","675880.3486009717","195927.03900239704","63101.974026752905"
"Pt-79","true","887.6923663620837","116.6893016952672","198.29596992961888","683285.1623798489","236316.9323417267","46525.288635403034"
"Pt-80","true","456.7992982220021","163.7518523769686","410.3807001877867","486884.59401102184","200114.51912606333","167707.32755052965"
"Pt-81","true","457.28084261505865","92.26042940813932","414.8147994137835","486884.59401102184","170297.7910229869","145557.75810253"
